experiment,CARCHARGEAVAILSCEN,ChargingCost$22,CARSVCAVAILSCEN,INTDENSITYSCEN,LANEMILESCEN,LaneMileCost$22,LUDENSITYMIX,OPSDEPLOYSCEN,OpsCost$22,SHDCARSVCOCCUPRATE,SOVDIVIVERTSCEN,SOVCost$22,TAXSCEN,Per Mile Charge$2022,TDMINVESTMENTSCEN,,TRANSITSERVICESCEN,TransitCost$22,VehOwnTax,VehOwnTax(Adj)$2022,RoadUseTax,AnnualRoadUseTax$2022,TotalFuelTax,TotalFuelTax2022,Total Budget$2022,Costs$2022,PresAdapt$2022,JobsDeficit_statewide,Bridges_restricted_statewide,ForfeitGDP_statewide,HouseholdDvmtPerPrsn,TotalDvmtPerPrsn,TotalCO2e,HouseholdCO2ePerPrsn,HouseholdCO2ePerMileRural,BusCO2eRate_Metro,HvyTrkAveUrbanCO2eRate_Metro,TransitTripsPerCapita,TransitPMTPerPrsnUrban,BikeTripsPerCapita,BikePMTPerPrsnUrban,WalkTripsPerCapita,WalkPMTPerPrsnUrban,ArtDvmtPropExtCong_SalemKeizer,FwyExtCongTTI_Metro,ArtExtCongTTI_Metro,LdvAveSpeed_Metro,AutoFatalCrash_Metro,AutoFatalUrban,AutoInjuryUrban,AutoFatalRural,OwnCostProp,OwnCostPropHhLess25K,OwnCostPropHh25Kto50K
4711,0.735538582,289710771.6,low,0.420577215,0.657794251,928897125.4,0.012736526,0.033681555,506736311,1.5,0.710144146,884057658.4,0.302036602,0.032746616,0.909894415,,0.143984897,1472781876,257565546.1,381832509.2,3015115.363,1386758566,61590571.14,77610108.49,4444477689,2167373037,2277104652,100000,300,350,20.1189258,24.01450024,28698378324,4992.530512,266.1253092,1891.050724,1176.261495,0.230933338,19.03425026,0.094216708,1134.823415,1.093128775,0.494324116,0.211148448,2.350837904,1.33230162,28.76462213,52.32388788,86.29159402,20401.75149,55.01213769,0.038044184,0.161706167,0.09243529
4712,0.008785443,275175708.9,mid,0.560445177,0.916454349,1058227174,0.874466284,0.12142465,524284930,1.5,0.89085006,956340023.9,0.437327559,0.039220007,0.088051105,,0.298523122,1658227747,240546414.8,356602203,3404260.155,1565740067,58631822.44,73881797.42,4725940466,2335857825,2390082641,100000,300,350,19.12733968,23.03312233,27219208609,4739.794529,260.1782951,1891.050724,1175.772463,0.255434384,27.68615975,0.115865217,1139.480745,1.522635765,0.52160453,0.208116828,2.349385553,1.331774817,28.82790671,48.76738591,79.05542285,18674.23386,54.86476719,0.035594125,0.1360605,0.084941272
4713,0.048532152,275970643,mid,0.144328995,0.224700012,712350005.8,0.504455284,0.19256344,538512687.9,1.5,0.319503479,727801391.7,0.657601814,0.049759672,0.222239178,,0.707932116,2149518539,243925020.2,361610875.2,4412901.859,2029650184,60457518.88,76182352.47,5546817815,1890734033,3656083782,40000,200,150,19.76934179,23.6851658,28121465131,4900.034264,259.6767433,1891.050724,1176.086366,0.289901615,63.77435988,0.059646896,1171.078963,1.159081829,0.558756807,0.211025438,2.348211127,1.331324285,28.71620964,50.81208528,83.57356842,19772.50648,54.60311485,0.036108987,0.141482398,0.086274368
4714,0.706294501,289125890,low,0.335486976,0.296842775,748421387.7,0.998215282,0.074128098,514825619.5,1.5,0.035297244,614118897.4,0.547452138,0.04448924,0.680754838,,0.894198499,2373038198,235369154.4,348927083.6,3804535.953,1749841113,58372473.74,73554992.84,5039870269,1859432346,3180437923,80000,250,225,18.98332595,22.90067015,27139751490,4723.3664,260.4781512,1891.050724,1175.496577,0.329796983,80.60406175,0.079082944,1181.225514,1.525021611,0.584251512,0.209933973,2.350168356,1.332037506,28.74082214,46.5899601,77.82012281,18292.56328,54.71070283,0.034828933,0.129138954,0.082708211
4715,0.735154265,289703085.3,mid,0.894324894,0.832451169,1016225585,0.874754292,0.4457248,589144960,1.5,0.772574295,909029718,0.967110173,0.064569004,0.830271185,,0.24592581,1595110973,240936167.2,357179998.2,5343558.375,2457692146,57065316.69,71907847.86,6283979988,2349588489,3934391499,40000,200,150,18.58579732,22.48138663,26496721335,4606.764032,259.6597182,1891.050724,1175.245779,0.25258609,19.41563348,0.183868502,1138.934511,4.187638324,0.521800036,0.207181585,2.344024675,1.32970567,28.85023539,46.41735349,75.7821023,17938.04067,54.18412337,0.035628754,0.136403345,0.085002244
4716,0.788700022,290774000.4,mid,0.891062075,0.701887372,950943686.1,0.968733471,0.059805972,511961194.4,1.5,0.384990402,753996160.8,0.948831819,0.063694423,0.590719638,,0.595571542,2014685850,237420156.5,351967627.1,5270569.619,2424122027,56918387.88,71722703.27,6219695906,2130676961,4089018944,40000,200,150,18.5923323,22.50078388,26427508376,4586.500039,260.2634339,1891.050724,1175.253785,0.287550809,39.5742168,0.17928417,1158.943239,4.89071299,0.55789859,0.207822481,2.350407502,1.332111251,28.80981893,45.82156165,75.62619893,17817.54324,54.22071527,0.035120716,0.132153027,0.083641232
4717,0.240796931,279815938.6,mid,0.346846596,0.977979158,1088989579,0.698767226,0.742986941,648597388.1,1.5,0.184196175,673678469.9,0.501352982,0.042283491,0.65954465,,0.763928769,2216714522,239978190.3,355759828.7,3699176.251,1701382446,59466106.21,74933076.1,4964311993,2354242140,2610069853,100000,300,350,19.39214637,23.29610358,27622046511,4809.987468,259.805352,1891.050724,1175.48496,0.299755728,63.88760769,0.080637321,1164.100212,1.41315891,0.56959261,0.209495632,2.339112162,1.327802876,28.87788002,48.79719647,80.6647965,19014.84879,54.80632427,0.035534742,0.13596631,0.084624293
4718,0.381892348,282637847,mid,0.554715568,0.330039627,765019813.6,0.136775365,0.443301658,588660331.6,1.5,0.099971292,639988516.9,0.534524825,0.043870695,0.29914358,,0.611137528,2033365034,251559462.2,372928686,3973349.696,1827484545,61419619.26,77394692.49,5206467351,1956312251,3250155100,80000,250,225,20.07858565,23.98455023,28544683752,4977.824053,258.7000714,1891.050724,1176.001556,0.270953507,46.32727983,0.110657589,1164.36785,1.736811104,0.552206151,0.211894375,2.344063945,1.329721718,28.7422295,51.78559072,85.52748617,20227.61166,54.75671587,0.037175144,0.153625426,0.089679962
4719,0.594484675,286889693.5,mid,0.233711543,0.282263441,741131720.5,0.528142558,0.529732653,605946530.5,1.5,0.307546647,723018658.7,0.361529463,0.035593226,0.940812433,,0.493068221,1891681865,244931626.7,363103136.5,3195659.244,1469797104,60415306.67,76129160.97,4568474101,1995477274,2572996827,100000,300,350,19.72709169,23.62558268,28055901002,4890.420899,259.8701744,1891.050724,1175.830166,0.268387048,41.54103747,0.069781889,1158.421079,1.095430482,0.535343944,0.210959984,2.34263465,1.329168751,28.75024326,50.41134868,82.96418776,19603.47302,54.95588731,0.036261419,0.142686691,0.086756304
4720,0.108623979,277172479.6,low,0.090745517,0.504998272,852499135.9,0.25614617,0.357448092,571489618.4,1.5,0.537631752,815052700.9,0.501808862,0.042305304,0.764774092,,0.881166782,2357400139,247868026.9,367456253.7,3785082.844,1740893938,60547615.15,76295882.52,5047538439,2108687584,2938850855,100000,300,350,19.81538048,23.70334082,28136096829,4914.763755,260.6615334,1891.050724,1175.883429,0.309949119,89.63622588,0.053706956,1177.222093,1.239355384,0.577102621,0.211174467,2.345484008,1.33027126,28.77140016,50.46369452,83.82913293,19809.02755,54.82195684,0.036698545,0.147521724,0.088149331
4721,0.158833932,278176678.6,mid,0.386208599,0.978881832,1089440916,0.818186854,0.660574091,632114818.3,1.5,0.692552505,877021001.9,0.235513873,0.029563642,0.466974572,,0.725122761,2170147313,238291748,353259733.1,2604448.146,1197878138,58916592.63,74240635.55,4079467586,2438242914,1641224672,150000,400,500,19.1719675,23.07820603,27338489138,4751.590266,261.272069,1891.050724,1175.411895,0.297995258,59.47891309,0.086057559,1162.026883,1.450400947,0.566717085,0.208690649,2.340473807,1.328330959,28.87605002,48.23277949,79.00224342,18657.10284,55.2214177,0.035275066,0.133356079,0.084019515
4722,0.67937301,288587460.2,mid,0.224853274,0.502043946,851021973,0.30441143,0.305959988,561191997.5,1.5,0.390246655,756098662.1,0.169590002,0.026409322,0.064561871,,0.368561975,1742274370,249802988.1,370324770.5,2486728.508,1143734698,62168783.87,78338712.76,4008953239,2078850762,1930102478,150000,400,500,20.3306329,24.23207471,28863565476,5036.460913,259.114829,1891.050724,1176.339955,0.250375553,33.39586711,0.068933683,1148.500442,1.003779766,0.517752089,0.211737062,2.346334212,1.330601088,28.75386391,53.29945794,86.95915684,20625.24294,55.20407249,0.036948759,0.150367339,0.088850374
4723,0.346294424,281925888.5,low,0.339088482,0.596457229,898228614.7,0.500343035,0.169646484,533929296.9,1.5,0.716075719,886430287.5,0.329015564,0.034037504,0.964678674,,0.348848316,1718617979,246582523.6,365550537.1,3032053.976,1394549235,59963247.79,75559522.84,4438240863,2157298944,2280941919,100000,300,350,19.47999814,23.3729177,27817827597,4842.323015,265.9342972,1891.050724,1175.850833,0.259207182,30.55798408,0.082909029,1146.46155,1.123219496,0.521627569,0.209842879,2.348588116,1.331470888,28.77784593,49.69806627,81.6652003,19242.09209,54.93293104,0.036484957,0.145011672,0.087376513
4724,0.694732948,288894659,high,0.089523366,0.414532883,807266441.7,0.800018227,0.077415562,515483112.3,1.5,0.97161905,988647619.9,0.276656325,0.031532223,0.020671339,,0.315849066,1679018879,241358644.9,357806307.6,2841899.88,1307090618,60273033.49,75949882.94,4278127184,2105968023,2172159161,100000,300,350,19.69977157,23.59242621,27893837180,4871.430072,259.7691185,1891.050724,1176.267644,0.248324345,31.80262985,0.056763556,1146.995068,0.88739934,0.507135077,0.209780726,2.350114008,1.332047632,28.73422654,51.5452343,82.70756765,19672.77555,55.06845802,0.035748762,0.137302488,0.085022791
4725,0.130905655,277618113.1,mid,0.884239016,0.350225493,775112746.4,0.906792722,0.321766641,564353328.1,1.5,0.351167644,740467057.7,0.145435156,0.025253563,0.605021205,,0.873175671,2347810805,235878952.6,349682842.7,2207564.383,1015337209,57875091.69,72928243.1,3754147384,1987317716,1766829668,150000,400,500,18.84272077,22.77669202,26905221279,4664.892152,260.218281,1891.050724,1175.222144,0.318921384,66.55569338,0.174334087,1179.940031,5.416719844,0.581356634,0.209513703,2.346073804,1.330498491,28.76927334,46.2095043,76.53671573,18002.20749,55.2073603,0.034897865,0.130021153,0.082963607
4726,0.418422648,283368453,mid,0.603688106,0.637301152,918650576,0.035167594,0.499530864,599906172.7,1.5,0.251294881,700517952.3,0.441737526,0.039431015,0.014588884,,0.634681355,2061617625,253915380.8,376421258.4,3606817.569,1658903411,61757958.99,77821033.46,4915689036,2152184178,2763504858,100000,300,350,20.21386127,24.1307809,28667545372,5000.392173,259.0096978,1891.050724,1176.053053,0.270105297,48.68699793,0.118101896,1161.586867,1.940866308,0.554899496,0.21179499,2.343134695,1.329361862,28.79179028,52.40622777,86.35231024,20457.73497,54.87616449,0.037490038,0.156866559,0.090721771
4727,0.021577791,275431555.8,low,0.276995139,0.570775036,885387518.2,0.306301514,0.17088346,534176692.1,1.5,0.069987463,627994985,0.618410285,0.047884439,0.559255356,,0.496258824,1895510589,249198469.1,369428590.9,4310968.229,1982767290,61132479.95,77032869.05,5474078870,2008993259,3465085611,80000,250,225,19.98679751,23.88736089,28439136840,4960.390901,258.7309162,1891.050724,1176.110776,0.268056952,38.58821195,0.073814855,1154.572656,1.136063277,0.536637131,0.211253771,2.348568641,1.331465138,28.7651057,51.33058179,84.9286444,20087.68069,54.63350226,0.036857444,0.149367879,0.088620958
4728,0.819896659,291397933.2,mid,0.985476714,0.628897131,914448565.6,0.558295036,0.476365392,595273078.4,1.5,0.6989656,879586240.1,0.684574421,0.051050256,0.170184669,,0.540462527,1948555032,243874612,361536146.6,4356682.742,2003793018,58384264.49,73569850.34,5496921166,2240912697,3256008468,80000,250,225,19.03766536,22.94522699,27146463728,4715.946623,259.3700766,1891.050724,1175.436632,0.273949171,35.77626618,0.202379472,1156.890581,7.251806138,0.551085159,0.20882004,2.343518436,1.329509836,28.81251079,48.09746633,78.57372605,18575.34053,54.57284269,0.036041794,0.141374931,0.086185797
4729,0.130500104,277610002.1,mid,0.239807152,0.121881421,660940710.4,0.605961137,0.785454772,657090954.3,1.5,0.47174663,788698651.8,0.041274893,0.020269711,0.214645956,,0.671589321,2105907185,242302412.4,359205412.1,1893126.608,870716116.7,60609577.54,76373961.16,3516613048,1989990993,1526622056,150000,400,500,19.80604161,23.71297647,28165664553,4900.924475,259.626836,1891.050724,1175.798795,0.287333922,56.86492666,0.069392838,1170.37792,1.217448862,0.556531045,0.211419054,2.338409989,1.327531276,28.74134957,50.71459993,83.06189299,19644.69525,55.35421465,0.035834962,0.139049278,0.085562368
4730,0.695172168,288903443.4,mid,0.297692117,0.001777443,600888721.6,0.827617526,0.268537394,553707478.8,1.5,0.238356396,695342558.5,0.09596655,0.022886593,0.983395766,,0.486740626,1884088752,239926944,355683857.7,2080700.276,956987903.6,59732185.55,75268361.94,3662132322,1791170923,1870961399,150000,400,500,19.46595029,23.37642721,27731597490,4832.174695,260.0910629,1891.050724,1175.782268,0.273746837,40.59269563,0.077591468,1162.061835,1.163798544,0.537249443,0.211039059,2.346952342,1.330840332,28.69714362,49.08758923,80.68795442,19003.62911,55.26492228,0.035505936,0.135326476,0.084595712
4731,0.089956082,276799121.6,low,0.243616029,0.194980743,697490371.7,0.555782123,0.655753418,631150683.7,1.5,0.066431807,626572722.8,0.249702945,0.03024256,0.211216713,,0.484898555,1881878266,244683580.7,362735416.3,2774785.594,1276222375,61062930.84,76945230.4,4230778727,1918726538,2312052188,100000,300,350,19.94791184,23.86718364,28390662192,4955.803726,259.4890661,1891.050724,1175.927196,0.271813408,38.43400903,0.070778158,1158.58162,1.106750154,0.535195728,0.211698551,2.340552598,1.328362205,28.74079324,51.24375371,84.19536622,19903.34931,55.10224654,0.036210796,0.142266736,0.08675293
4732,0.766956645,290339132.9,mid,0.876252546,0.907149421,1053574710,0.882006735,0.31211712,562423424.1,1.5,0.938154563,975261825,0.277633944,0.031579,0.892374552,,0.635569795,2062683753,237947073.3,352748764.1,2690241.843,1237337704,57164051.82,72032263.72,4144146208,2393968180,1750178028,150000,400,500,18.60763813,22.5248547,26534716609,4609.96592,260.0887396,1891.050724,1175.073051,0.290547743,42.82139211,0.175219987,1158.667641,4.688181891,0.561660147,0.207532153,2.346232028,1.330560264,28.85676624,45.91674904,75.31284226,17764.0927,55.07717778,0.035210068,0.132629978,0.083789981
4733,0.945523814,293910476.3,mid,0.076772185,0.076002867,638001433.6,0.632471534,0.335754211,567150842.2,1.5,0.53339938,813359752.1,0.223940757,0.029009893,0.375151051,,0.341327171,1709592605,244205195.8,362026226.4,2657067.769,1222079770,60892790.95,76730837.6,4134944789,1905742628,2229202161,100000,300,350,19.89978825,23.7983191,28236063370,4925.363789,259.7438132,1891.050724,1176.115397,0.255284918,32.78237099,0.055800739,1153.124671,0.903162743,0.510501825,0.211169993,2.345842386,1.330410165,28.69845639,51.5853839,83.99151012,19911.55018,55.12952384,0.03614093,0.14164433,0.086411661
4734,0.840604763,291812095.3,low,0.589244927,0.11630691,658153455.2,0.094416662,0.982346254,696469250.7,1.5,0.751498319,900599327.8,0.53195131,0.043747557,0.737948138,,0.953376311,2444051573,250705328.6,371662460.9,3835771.567,1764207480,59627812.17,75136841.33,5090515023,2096734465,2993780558,100000,300,350,19.44977185,23.37017955,27735631317,4830.719566,258.9258329,1891.050724,1175.374031,0.315045256,86.17870392,0.11405423,1187.86286,2.233734065,0.585350154,0.211324529,2.335159164,1.326269244,28.76333001,49.14913659,81.82709648,19274.76516,54.74406744,0.037063723,0.152407086,0.089531711
4735,0.74783695,289956739,high,0.629588779,0.075369316,637684658.2,0.149290279,0.289016347,557803269.3,1.5,0.44379306,777517224,0.016880554,0.019102493,0.114655447,,0.125997654,1451197185,253788701.3,376233460.3,1855617.606,853464395.1,62446647.32,78688847.71,3507501635,1874203279,1633298357,150000,400,500,20.43553733,24.31679389,28914804603,5059.453588,258.8773967,1891.050724,1176.415111,0.22242512,18.88219253,0.128237591,1141.850014,1.588590945,0.495652161,0.21237065,2.346612701,1.330708902,28.68282168,53.89477778,87.6360775,20760.96727,55.39256311,0.037487805,0.156708388,0.090432945
4736,0.402322577,283046451.5,low,0.905551771,0.646038092,923019045.9,0.793062055,0.869746275,673949255,1.5,0.14846673,659386692.1,0.302646411,0.032775795,0.493834501,,0.732346805,2178816166,238874243.5,354123263.7,2849558.272,1310612984,58253443.85,73405003.61,4276154742,2209708098,2066446644,100000,300,350,19.0065226,22.91103614,27087465650,4713.922556,259.7627453,1891.050724,1175.026445,0.304931343,50.3814124,0.180805739,1167.469084,5.572064824,0.570224631,0.209499138,2.337018342,1.326991451,28.8483362,46.8115781,77.49588201,18243.3401,55.03264743,0.035309081,0.134106959,0.084084151
4737,0.348731534,281974630.7,mid,0.341853945,0.7712533,985626649.9,0.681066768,0.983849878,696769975.5,1.5,0.313490743,725396297.4,0.861091942,0.059496252,0.299502333,,0.51642835,1919714020,242028752.2,358799719.7,5150083.59,2368706226,59481610.99,74952613.62,6135202690,2327069405,3808133285,40000,200,150,19.4041916,23.3052,27615057907,4806.842245,259.4489176,1891.050724,1175.541807,0.273394932,40.95233187,0.081948941,1152.902416,1.229930602,0.542017577,0.209391253,2.33513469,1.326258471,28.85855805,49.47707929,81.15903275,19185.08674,54.33387938,0.035814346,0.138623699,0.085409461
4738,0.707681154,289153623.1,low,0.575338868,0.599669934,899834966.9,0.434985616,0.246361034,549272206.8,1.5,0.386499337,754599734.9,0.38417079,0.036676567,0.334791997,,0.692847464,2131416957,245426083.3,363836152.1,3259795.498,1499295644,59877587.53,75451582.57,4619643799,2115560664,2504083135,100000,300,350,19.52280414,23.44586658,27888255001,4841.874683,261.0697738,1891.050724,1175.729965,0.292051665,52.16351901,0.11416673,1165.680127,1.910667712,0.563772214,0.210398242,2.347319961,1.330981408,28.78467,49.44085434,81.63432846,19289.66917,54.91664269,0.036291947,0.143793331,0.086924887
4739,0.880455786,292609115.7,mid,0.581610547,0.828997612,1014498806,0.675775272,0.558065472,611613094.4,1.5,0.296287951,718515180.4,0.564332118,0.045296911,0.599176984,,0.827873171,2293447805,239875494.5,355607585.6,3905197.003,1796138702,58757321.47,74039938.41,5128420206,2277978606,2850441600,100000,300,350,19.15754197,23.07034806,27320440685,4750.526487,260.0511038,1891.050724,1175.407835,0.307558548,66.66284581,0.114271875,1170.298005,2.070032723,0.577022352,0.209164251,2.34216792,1.328987149,28.84807884,47.88961885,79.11883483,18647.09301,54.71897617,0.035500074,0.135944154,0.084555003
4740,0.533195192,285663903.8,low,0.595562165,0.014275935,607137967.5,0.651272486,0.892896415,678579283,1.5,0.096708506,638683402.4,0.458382966,0.040227465,0.401692909,,0.033257609,1339909131,245965930.7,364636458.3,3582492.09,1647715259,60230448.72,75896221.99,4880956551,1890722856,2990233695,100000,300,350,19.66790781,23.55992213,27989213369,4884.996427,259.5851705,1891.050724,1175.706708,0.233701723,16.05705985,0.125005686,1137.799842,1.434905959,0.487013779,0.211078684,2.336635223,1.326842697,28.73404696,50.35580153,82.13705478,19481.07812,54.8374012,0.036355325,0.144010551,0.087175834
4741,0.63562903,287712580.6,high,0.840443558,0.417640612,808820305.8,0.84143033,0.829793156,665958631.3,1.5,0.364167956,745667182.3,0.155485861,0.025734468,0.721135272,,0.459484636,1851381563,239426770.2,354942366.4,2288448.599,1052538731,58838687.17,74142467.11,3826634463,2135325109,1691309354,150000,400,500,19.22792539,23.12882762,27251025419,4751.20138,260.3264128,1891.050724,1175.381958,0.262105711,32.24917838,0.168451497,1155.112141,3.697054212,0.541216574,0.209686708,2.337677421,1.327247188,28.80240114,48.46470983,78.89004483,18662.01788,55.206905,0.035408689,0.134833324,0.08433175
4742,0.281237821,280624756.4,low,0.688194015,0.69792351,948961755.2,0.708490852,0.899929405,679985881,1.5,0.12832353,651329412.2,0.963249907,0.064384298,0.069117723,,0.713959901,2156751881,240404459.9,356391759.4,5470226.774,2515951439,58500485.9,73716300.62,6388310304,2235237099,4153073205,40000,200,150,19.09214924,22.98825858,27195813182,4726.558277,259.6816103,1891.050724,1175.237445,0.30113499,52.88541142,0.134639148,1165.23782,2.548137696,0.568012995,0.20937315,2.336519517,1.326797939,28.85219066,47.65868907,78.81502696,18586.00735,54.20997812,0.03554787,0.136238146,0.084724191
4743,0.547845935,285956918.7,low,0.441232711,0.384509381,792254690.7,0.376452806,0.025730578,505146115.6,1.5,0.271745812,708698324.6,0.770343902,0.055154147,0.569008215,,0.483250914,1879901097,247888211.9,367486177.4,4842107.137,2227056925,60181544.17,75834597.5,5897546342,1937706887,3959839455,40000,200,150,19.6092077,23.51704672,27973520107,4878.947142,260.1856922,1891.050724,1175.983335,0.269415264,36.9291131,0.095271665,1156.64779,1.362879115,0.53909263,0.210751271,2.350968806,1.332338942,28.73366767,50.00902689,82.60133861,19535.11925,54.43918161,0.036656407,0.147371555,0.087990287
4744,0.481353991,284627079.8,high,0.998795974,0.287709548,743854774.1,0.980093462,0.651867993,630373598.5,1.5,0.529534901,811813960.4,0.828296871,0.057927076,0.073830784,,0.26548791,1618585492,239193899.1,354597142.6,4875117.703,2242239656,57798529.29,72831767.03,5905972133,2064762433,3841209700,40000,200,150,18.85776525,22.783049,26722006970,4651.562053,259.8036949,1891.050724,1175.439734,0.246690821,21.35517342,0.209570489,1146.710878,6.718614791,0.5232709,0.208394234,2.340618485,1.328386947,28.77393342,47.81417444,77.05839746,18285.46081,54.38162917,0.035330393,0.134443496,0.084383369
4745,0.935145884,293702917.7,low,0.294872375,0.678000645,939000322.3,0.301925346,0.11396951,522793901.9,1.5,0.643051442,857220576.9,0.337161797,0.034427284,0.85809446,,0.568939885,1982727862,248825303.4,368875384.9,3100237.971,1425909475,60531875.06,76276048.48,4497700050,2184107430,2313592620,100000,300,350,19.73254017,23.63467309,28136682969,4894.247832,270.7849424,1891.050724,1175.936058,0.27598593,46.50424926,0.07551504,1157.438845,1.204545848,0.546356506,0.210581234,2.349509485,1.33181395,28.78358922,50.35933184,83.20850393,19676.08745,54.94850097,0.036812748,0.148882843,0.088459047
4746,0.822391079,291447821.6,mid,0.14609529,0.856546018,1028273009,0.310460225,0.575576699,615115339.8,1.5,0.321311353,728524541.2,0.483057367,0.041408084,0.434352555,,0.699010026,2138812032,247653164.6,367137727.4,3747202.089,1723471234,61161645.63,77069620.63,5018084223,2299098441,2718985782,100000,300,350,20.00630167,23.93436068,28463466417,4960.160658,259.3876831,1891.050724,1176.000039,0.283485701,60.64614585,0.059260714,1161.988745,1.145736333,0.557246155,0.210878596,2.34187788,1.328874598,28.83346663,51.73952506,85.21201082,20160.76309,54.82499121,0.036645867,0.147435249,0.087925781
4747,0.449025932,283980518.6,mid,0.155390362,0.579279157,889639578.4,0.927701173,0.322483262,564496652.5,1.5,0.248181884,699272753.7,0.066646615,0.021483695,0.48561965,,0.067820222,1381384266,241824596.3,358497065.3,1999911.263,919830169.1,60720004.33,76513109.66,3602097803,2087753126,1514344677,150000,400,500,19.86046491,23.74622074,28126511889,4909.389123,260.4014826,1891.050724,1176.066468,0.235400329,18.01841798,0.064543505,1131.536125,0.814770066,0.475848146,0.210230037,2.346061873,1.330494679,28.77670688,51.20677782,82.94741278,19737.93883,55.31146275,0.03581537,0.137804581,0.085537
4748,0.202422144,279048442.9,high,0.424122763,0.030756208,615378104.1,0.51052429,0.539044485,607808897,1.5,0.911594321,964637728.3,0.429359463,0.038838751,0.660096594,,0.810574301,2272689161,242566196.5,359596463.3,3395176.552,1561562195,59194313.51,74590590.87,4722863839,1984554308,2738309531,100000,300,350,19.33668158,23.25199663,27461419974,4778.067699,259.750136,1891.050724,1175.704024,0.293624763,70.8910283,0.090579055,1180.210696,1.563099962,0.571370983,0.210397069,2.342482281,1.32910918,28.71845477,49.3137281,80.6522231,19079.90809,54.87832509,0.035905996,0.14006283,0.085643223
4749,0.763348871,290266977.4,high,0.546571263,0.585741361,892870680.7,0.518443069,0.729521496,645904299.1,1.5,0.905190128,962076051.3,0.570182546,0.045576842,0.959969704,,0.730166828,2176200193,242910585.7,360107009,3915414.695,1800838181,58599451.23,73841006.55,5140795588,2310079983,2830715605,100000,300,350,19.14794534,23.0586064,27228753114,4736.450861,259.412581,1891.050724,1175.440877,0.285003504,58.48142577,0.109189288,1168.196637,1.816221396,0.565366796,0.208970831,2.339334318,1.327888954,28.8205113,48.58632953,79.52000163,18801.24673,54.70175917,0.035952451,0.140481415,0.085785541
4750,0.733879702,289677594,low,0.981045739,0.351813416,775906707.8,0.394908523,0.88893028,677786055.9,1.5,0.527152567,810861026.6,0.012955636,0.018914693,0.874334504,,0.654667305,2085600766,246451631,365356493.1,1734449.433,797734852.3,59112332.39,74487286.69,3391745236,2148800871,1242944365,150000,400,500,19.27745558,23.17612828,27493913301,4790.219312,259.3767201,1891.050724,1175.200307,0.287712793,45.20920567,0.199769204,1167.271374,7.49166589,0.561558505,0.210540664,2.336701292,1.326868326,28.79927566,48.0869966,79.46154111,18745.16398,55.36475535,0.036421464,0.145128721,0.087377845
4751,0.51687998,285337599.6,mid,0.699584006,0.032811409,616405704.3,0.602780296,0.969410515,693882103,1.5,0.070664273,628265709.1,0.206007573,0.028151827,0.385955638,,0.511979181,1914375017,243333466.4,360733915.9,2543336.561,1169770751,60134612.63,75775459.19,4040439783,1909758261,2130681522,100000,300,350,19.62512134,23.5276669,27930486122,4865.588219,258.764366,1891.050724,1175.540037,0.271024304,34.98365057,0.138730577,1163.049338,2.364100704,0.545248302,0.211378839,2.335372024,1.326351897,28.74538364,49.77178695,81.61960387,19305.82225,55.14809012,0.035972354,0.140610897,0.086001299
4752,0.244666417,279893328.3,high,0.775997479,0.560816138,880408068.9,0.099713562,0.444672501,588934500.1,1.5,0.641865929,856746371.6,0.6276488,0.048326483,0.771824739,,0.181874234,1518249081,254609791.7,377450699.9,4304442.648,1979765944,60638642.99,76410586.46,5475759629,2177609083,3298150546,80000,250,225,19.82541931,23.71510858,28153701901,4912.027945,258.8723221,1891.050724,1175.995191,0.227980753,20.74538082,0.155785362,1138.504837,2.524644615,0.506957271,0.210430458,2.344041678,1.329712764,28.77904018,51.48048991,84.42639017,19944.37988,54.63815285,0.037599333,0.158073013,0.090820579
4753,0.069795235,276395904.7,mid,0.510934078,0.023479207,611739603.7,0.771706442,0.792342247,658468449.5,1.5,0.306265608,722506243.2,0.732950837,0.053364967,0.68859333,,0.04669168,1356030016,243738224,361333955.9,4627730.896,2128457683,59337272.51,74770733.11,5716983685,1907857079,3809126605,40000,200,150,19.38682777,23.25342511,27536833653,4797.358186,259.5608989,1891.050724,1175.652147,0.233623261,15.33671706,0.110920184,1138.140504,1.216815818,0.486567178,0.210219284,2.338295509,1.327487433,28.73244508,49.4875162,80.61561229,19103.98574,54.49120097,0.036053283,0.140758679,0.086162536
4754,0.236231776,279724635.5,high,0.200052372,0.194542398,697271199,0.198185552,0.499982738,599996547.6,1.5,0.356670126,742668050.4,0.602835997,0.047139242,0.753063614,,0.747982923,2197579508,249156756.6,369366753.4,4247465.697,1953560222,61155496.28,77061871.86,5422955418,1948326407,3474629011,80000,250,225,20.04575282,23.95363091,28419072637,4952.702521,258.6013041,1891.050724,1176.068518,0.279719055,66.89609196,0.064043812,1174.130312,1.208293516,0.561038969,0.211700686,2.343128003,1.329358816,28.7259354,51.90466647,85.58673698,20250.91769,54.65276769,0.036863524,0.149598724,0.08863712
